Age,Gender,Education Level,Job Title,Years of Experience,Salary
34.0,Male,Master's,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's,Front End Developer,4.0,80000.0
26.0,Male,Bachelor's,Software Developer,2.0,60000.0
35.0,Female,Master's,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's,Software Engineer,3.0,70000.0
34.0,Male,Master's,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's,Software Engineer,1.0,50000.0
25.0,Female,Master's,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's,Software Engineer,4.0,75000.0
34.0,Male,Master's,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's,Front End Developer,4.0,80000.0
26.0,Male,Bachelor's,Software Developer,2.0,60000.0
35.0,Female,Master's,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's,Software Engineer,3.0,70000.0
34.0,Male,Master's,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's,Software Engineer,1.0,50000.0
25.0,Female,Master's,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's,Software Engineer,4.0,75000.0
34.0,Male,Master's,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's,Front End Developer,4.0,80000.0
26.0,Male,Bachelor's,Software Developer,2.0,60000.0
35.0,Female,Master's,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's,Software Engineer,3.0,70000.0
34.0,Male,Master's,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's,Software Engineer,1.0,50000.0
25.0,Female,Master's,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's,Software Engineer,4.0,75000.0
34.0,Male,Master's,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's,Front End Developer,4.0,80000.0
26.0,Male,Bachelor's,Software Developer,2.0,60000.0
35.0,Female,Master's,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's,Software Engineer,3.0,70000.0
34.0,Male,Master's,Data Scientist,9.0,140000.0
30.0,Female,Bachelor's,Software Engineer,4.0,80000.0
29.0,Male,Bachelor's,Front End Developer,3.0,70000.0
26.0,Male,Bachelor's,Software Developer,2.0,60000.0
35.0,Female,Master's,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's,Software Engineer,3.0,70000.0
34.0,Male,Master's,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's,Software Engineer,1.0,50000.0
25.0,Female,Master's,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's,Software Engineer,4.0,75000.0
34.0,Male,Master's,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's,Front End Developer,4.0,80000.0
26.0,Male,Bachelor's,Software Developer,2.0,60000.0
35.0,Female,Master's,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's,Software Engineer,3.0,70000.0
34.0,Male,Master's,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's,Software Engineer,1.0,50000.0
25.0,Female,Master's,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's,Software Engineer,4.0,75000.0
34.0,Male,Master's,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's,Front End Developer,4.0,80000.0
26.0,Male,Bachelor's,Software Developer,2.0,60000.0
35.0,Female,Master's,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's,Software Engineer,3.0,70000.0
34.0,Male,Master's,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's,Software Engineer,1.0,50000.0
25.0,Female,Master's,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's,Software Engineer,4.0,75000.0
34.0,Male,Master's,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's,Front End Developer,4.0,80000.0
26.0,Male,Bachelor's,Software Developer,2.0,60000.0
35.0,Female,Master's,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's,Software Engineer,3.0,70000.0
34.0,Male,Master's,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's,Software Engineer,1.0,50000.0
25.0,Female,Master's,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's,Software Engineer,4.0,75000.0
34.0,Male,Master's,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's,Front End Developer,4.0,80000.0
26.0,Male,Bachelor's,Software Developer,2.0,60000.0
35.0,Female,Master's,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's,Software Engineer,3.0,70000.0
34.0,Male,Master's,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's,Software Engineer,1.0,50000.0
25.0,Female,Master's,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's,Software Engineer,4.0,75000.0
34.0,Male,Master's,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's,Front End Developer,4.0,80000.0
26.0,Male,Bachelor's,Software Developer,2.0,60000.0
35.0,Female,Master's,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's,Software Engineer,3.0,70000.0
34.0,Male,Master's,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's,Software Engineer,1.0,50000.0
25.0,Female,Master's,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's,Software Engineer,4.0,75000.0
34.0,Male,Master's,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's,Front End Developer,4.0,80000.0
26.0,Male,Bachelor's,Software Developer,2.0,60000.0
35.0,Female,Master's,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's,Software Engineer,3.0,70000.0
34.0,Male,Master's,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's,Software Engineer,1.0,50000.0
25.0,Female,Master's,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's,Software Engineer,4.0,75000.0
34.0,Male,Master's,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's,Front End Developer,4.0,80000.0
26.0,Male,Bachelor's,Software Developer,2.0,60000.0
35.0,Female,Master's,Data Analyst,9.0,120000.0
28.0,Male,Master's,Web Developer,5.0,80000.0
25.0,Male,Bachelor's,Junior Web Developer,2.0,50000.0
36.0,Male,Bachelor's,Web Developer,10.0,100000.0
24.0,Female,Bachelor's,Web Developer,1.0,45000.0
31.0,Male,High School,Junior Web Developer,4.0,55000.0
32.0,Male,Bachelor's,Junior Web Developer,2.0,45000.0
29.0,Female,Master's,Web Developer,4.0,65000.0
42.0,Male,Master's,Web Developer,10.0,110000.0
26.0,Female,Bachelor's,Junior Web Developer,2.0,45000.0
33.0,Female,Bachelor's,Web Developer,5.0,70000.0
25.0,Female,Bachelor's,Junior Web Developer,1.0,40000.0
30.0,Male,Master's,Web Developer,4.0,65000.0
34.0,Male,Bachelor's,Junior Web Developer,3.0,50000.0
29.0,Female,Master's,Web Developer,5.0,70000.0
35.0,Male,Bachelor's,Web Developer,6.0,80000.0
23.0,Female,Bachelor's,Junior Web Developer,1.0,40000.0
28.0,Male,Master's,Web Developer,3.0,55000.0
32.0,Female,Bachelor's,Junior Web Developer,2.0,45000.0
26.0,Female,Bachelor's,Web Developer,3.0,55000.0
29.0,Male,Bachelor's,Junior Web Developer,2.0,45000.0
36.0,Female,Master's,Web Developer,7.0,85000.0
34.0,Male,Bachelor's,Web Developer,4.0,65000.0
24.0,Female,Bachelor's,Junior Web Developer,1.0,40000.0
28.0,Male,Bachelor's,Web Developer,3.0,55000.0
26.0,Female,Bachelor's,Junior Web Developer,2.0,45000.0
33.0,Male,Bachelor's,Web Developer,5.0,70000.0
36.0,Female,Master's,Web Developer,7.0,85000.0
34.0,Male,Bachelor's,Junior Web Developer,3.0,50000.0
24.0,Female,Bachelor's,Web Developer,1.0,40000.0
28.0,Male,Bachelor's,Web Developer,4.0,65000.0
26.0,Female,Bachelor's,Junior Web Developer,2.0,45000.0
33.0,Male,Bachelor's,Web Developer,5.0,70000.0
36.0,Female,Master's,Web Developer,7.0,85000.0
34.0,Male,Bachelor's,Junior Web Developer,3.0,50000.0
24.0,Female,Bachelor's,Web Developer,1.0,40000.0
28.0,Male,Bachelor's,Web Developer,4.0,65000.0
26.0,Female,Bachelor's,Junior Web Developer,2.0,45000.0
33.0,Male,Bachelor's,Web Developer,5.0,70000.0
36.0,Female,Master's,Web Developer,7.0,85000.0
34.0,Male,Bachelor's,Junior Web Developer,3.0,50000.0
24.0,Female,Bachelor's,Web Developer,1.0,40000.0
28.0,Male,Bachelor's,Web Developer,4.0,65000.0
26.0,Female,Bachelor's,Junior Web Developer,2.0,45000.0
33.0,Male,Bachelor's,Web Developer,5.0,70000.0
36.0,Female,Master's,Web Developer,7.0,85000.0
34.0,Male,Bachelor's,Junior Web Developer,3.0,50000.0
32.0,Male,Bachelor's,Junior Web Developer,2.0,45000.0
29.0,Female,Master's,Web Developer,4.0,65000.0
42.0,Male,Master's,Web Developer,10.0,110000.0
26.0,Female,Bachelor's,Junior Web Developer,2.0,45000.0
33.0,Female,Bachelor's,Web Developer,5.0,70000.0
25.0,Female,Bachelor's,Junior Web Developer,1.0,40000.0
30.0,Male,Master's,Web Developer,4.0,65000.0
34.0,Male,Bachelor's,Junior Web Developer,3.0,50000.0
29.0,Female,Master's,Web Developer,5.0,70000.0
35.0,Male,Bachelor's,Web Developer,6.0,80000.0
23.0,Female,Bachelor's,Junior Web Developer,1.0,40000.0
28.0,Male,Master's,Web Developer,3.0,55000.0
32.0,Female,Bachelor's,Junior Web Developer,2.0,45000.0
26.0,Female,Bachelor's,Web Developer,3.0,55000.0
29.0,Male,Bachelor's,Junior Web Developer,2.0,45000.0
36.0,Female,Master's,Web Developer,7.0,85000.0
34.0,Male,Bachelor's,Web Developer,4.0,65000.0
24.0,Female,Bachelor's,Junior Web Developer,1.0,40000.0
28.0,Male,Bachelor's,Web Developer,3.0,55000.0
26.0,Female,Bachelor's,Junior Web Developer,2.0,45000.0
33.0,Male,Bachelor's,Web Developer,5.0,70000.0
36.0,Female,Master's,Web Developer,7.0,85000.0
34.0,Male,Bachelor's,Junior Web Developer,3.0,50000.0
24.0,Female,Bachelor's,Web Developer,1.0,40000.0
28.0,Male,Bachelor's,Web Developer,4.0,65000.0
26.0,Female,Bachelor's,Junior Web Developer,2.0,45000.0
33.0,Male,Bachelor's,Web Developer,5.0,70000.0
36.0,Female,Master's,Web Developer,7.0,85000.0
34.0,Male,Bachelor's,Junior Web Developer,3.0,50000.0
24.0,Female,Bachelor's,Web Developer,1.0,40000.0
28.0,Male,Bachelor's,Web Developer,4.0,65000.0
26.0,Female,Bachelor's,Junior Web Developer,2.0,45000.0
33.0,Male,Bachelor's,Web Developer,5.0,70000.0
36.0,Female,Master's,Web Developer,7.0,85000.0
34.0,Male,Bachelor's,Junior Web Developer,3.0,50000.0
24.0,Female,Bachelor's,Web Developer,1.0,40000.0
28.0,Male,Bachelor's,Web Developer,4.0,65000.0
26.0,Female,Bachelor's,Junior Web Developer,2.0,45000.0
33.0,Male,Bachelor's,Web Developer,5.0,70000.0
36.0,Female,Master's,Web Developer,7.0,85000.0
34.0,Male,Bachelor's,Junior Web Developer,3.0,50000.0
28.0,Male,Bachelor's,Software Engineer,3.0,60000.0
43.0,Male,PhD,Data Scientist,15.0,150000.0
29.0,Female,Master's,Software Developer,5.0,70000.0
42.0,Male,PhD,Data Scientist,12.0,130000.0
30.0,Male,Bachelor's,Software Engineer,4.0,65000.0
45.0,Male,PhD,Data Scientist,18.0,180000.0
25.0,Female,Bachelor's,Junior Software Developer,1.0,35000.0
44.0,Male,PhD,Data Scientist,16.0,160000.0
26.0,Male,Bachelor's,Software Developer,3.0,60000.0
42.0,Male,PhD,Data Scientist,13.0,140000.0
31.0,Male,Bachelor's,Software Engineer,4.0,65000.0
45.0,Male,PhD,Data Scientist,18.0,180000.0
25.0,Female,Bachelor's,Junior Software Developer,1.0,35000.0
44.0,Male,PhD,Data Scientist,16.0,160000.0
26.0,Male,Bachelor's,Software Developer,3.0,60000.0
42.0,Male,PhD,Data Scientist,13.0,140000.0
31.0,Male,Bachelor's,Software Engineer,4.0,65000.0
45.0,Male,PhD,Data Scientist,18.0,180000.0
25.0,Female,Bachelor's,Junior Software Developer,1.0,35000.0
44.0,Male,PhD,Data Scientist,16.0,160000.0
26.0,Male,Bachelor's,Software Developer,3.0,60000.0
42.0,Male,PhD,Data Scientist,13.0,140000.0
31.0,Male,Bachelor's,Software Engineer,4.0,65000.0
45.0,Male,PhD,Data Scientist,18.0,180000.0
25.0,Female,Bachelor's,Junior Software Developer,1.0,35000.0
44.0,Male,PhD,Data Scientist,16.0,160000.0
26.0,Male,Bachelor's,Software Developer,3.0,60000.0
42.0,Male,PhD,Data Scientist,13.0,140000.0
31.0,Male,Bachelor's,Software Engineer,4.0,65000.0
45.0,Male,PhD,Data Scientist,18.0,180000.0
25.0,Female,Bachelor's,Junior Software Developer,1.0,35000.0
44.0,Male,PhD,Data Scientist,16.0,160000.0
26.0,Male,Bachelor's,Software Developer,3.0,60000.0
42.0,Male,PhD,Data Scientist,13.0,140000.0
31.0,Male,Bachelor's,Software Engineer,4.0,65000.0
45.0,Male,PhD,Data Scientist,18.0,180000.0
25.0,Female,Bachelor's,Junior Software Developer,1.0,35000.0
44.0,Male,PhD,Data Scientist,16.0,160000.0
26.0,Male,Bachelor's,Software Developer,3.0,60000.0
42.0,Male,PhD,Data Scientist,13.0,140000.0
31.0,Male,Bachelor's,Software Engineer,4.0,65000.0
45.0,Male,PhD,Data Scientist,18.0,180000.0
25.0,Female,Bachelor's,Junior Software Developer,1.0,35000.0
44.0,Male,PhD,Data Scientist,16.0,160000.0
26.0,Male,Bachelor's,Software Developer,3.0,60000.0
42.0,Male,PhD,Data Scientist,13.0,140000.0
31.0,Male,Bachelor's,Software Engineer,4.0,65000.0
45.0,Male,PhD,Data Scientist,18.0,180000.0
25.0,Female,Bachelor's,Junior Software Developer,1.0,35000.0
44.0,Male,PhD,Data Scientist,16.0,160000.0
26.0,Male,Bachelor's,Software Developer,3.0,60000.0
27.0,Male,Bachelor's,Software Engineer,3.0,60000.0
44.0,Male,PhD,Data Scientist,15.0,150000.0
28.0,Female,Master's,Software Developer,5.0,70000.0
41.0,Male,PhD,Data Scientist,12.0,130000.0
29.0,Male,Bachelor's,Software Engineer,4.0,65000.0
46.0,Male,PhD,Data Scientist,18.0,180000.0
26.0,Female,Bachelor's,Junior Software Developer,1.0,35000.0
43.0,Male,PhD,Data Scientist,16.0,160000.0
27.0,Male,Bachelor's,Software Developer,3.0,60000.0
41.0,Male,PhD,Data Scientist,13.0,140000.0
29.0,Male,Bachelor's,Software Engineer,4.0,65000.0
46.0,Male,PhD,Data Scientist,18.0,180000.0
26.0,Female,Bachelor's,Junior Software Developer,1.0,35000.0
43.0,Male,PhD,Data Scientist,16.0,160000.0
27.0,Male,Bachelor's,Software Developer,3.0,60000.0
41.0,Male,PhD,Data Scientist,13.0,140000.0
29.0,Male,Bachelor's,Software Engineer,4.0,65000.0
46.0,Male,PhD,Data Scientist,18.0,180000.0
26.0,Female,Bachelor's,Junior Software Developer,1.0,35000.0
43.0,Male,PhD,Data Scientist,16.0,160000.0
27.0,Male,Bachelor's,Software Developer,3.0,60000.0
41.0,Male,PhD,Data Scientist,13.0,140000.0
29.0,Male,Bachelor's,Software Engineer,4.0,65000.0
46.0,Male,PhD,Data Scientist,18.0,180000.0
26.0,Female,Bachelor's,Junior Software Developer,1.0,35000.0
43.0,Male,PhD,Data Scientist,16.0,160000.0
27.0,Male,Bachelor's,Software Developer,3.0,60000.0
41.0,Male,PhD,Data Scientist,13.0,140000.0
29.0,Male,Bachelor's,Software Engineer,4.0,65000.0
46.0,Male,PhD,Data Scientist,18.0,180000.0
26.0,Female,Bachelor's,Junior Software Developer,1.0,35000.0
43.0,Male,PhD,Data Scientist,16.0,160000.0
27.0,Male,Bachelor's,Software Developer,3.0,60000.0
41.0,Male,PhD,Data Scientist,13.0,140000.0
29.0,Male,Bachelor's,Software Engineer,4.0,65000.0
46.0,Male,PhD,Data Scientist,18.0,180000.0
26.0,Female,Bachelor's,Junior Software Developer,1.0,35000.0
43.0,Male,PhD,Data Scientist,16.0,160000.0
27.0,Male,Bachelor's,Software Developer,3.0,60000.0
41.0,Male,PhD,Data Scientist,13.0,140000.0
29.0,Male,Bachelor's,Software Engineer,4.0,65000.0
46.0,Male,PhD,Data Scientist,18.0,180000.0
26.0,Female,Bachelor's,Junior Software Developer,1.0,35000.0
43.0,Male,PhD,Data Scientist,16.0,160000.0
27.0,Male,Bachelor's,Software Developer,3.0,60000.0
41.0,Male,PhD,Data Scientist,13.0,140000.0
29.0,Male,Bachelor's,Software Engineer,4.0,65000.0
46.0,Male,PhD,Data Scientist,18.0,180000.0
26.0,Female,Bachelor's,Junior Software Developer,1.0,35000.0
43.0,Male,PhD,Data Scientist,16.0,160000.0
27.0,Male,Bachelor's,Software Developer,3.0,60000.0
24.0,Male,Bachelor's,Software Engineer,2.0,55000.0
45.0,Male,PhD,Data Scientist,16.0,160000.0
29.0,Female,Master's,Software Developer,5.0,70000.0
42.0,Male,PhD,Data Scientist,14.0,140000.0
30.0,Male,Bachelor's,Software Engineer,4.0,65000.0
47.0,Male,PhD,Data Scientist,19.0,190000.0
25.0,Female,Bachelor's,Junior Software Developer,1.0,35000.0
44.0,Male,PhD,Data Scientist,15.0,150000.0
28.0,Male,Bachelor's,Software Developer,3.0,60000.0
42.0,Male,PhD,Data Scientist,14.0,140000.0
30.0,Male,Bachelor's,Software Engineer,4.0,65000.0
47.0,Male,PhD,Data Scientist,19.0,190000.0
25.0,Female,Bachelor's,Junior Software Developer,1.0,35000.0
44.0,Male,PhD,Data Scientist,15.0,150000.0
28.0,Male,Bachelor's,Software Developer,3.0,60000.0
42.0,Male,PhD,Data Scientist,14.0,140000.0
30.0,Male,Bachelor's,Software Engineer,4.0,65000.0
47.0,Male,PhD,Data Scientist,19.0,190000.0
25.0,Female,Bachelor's,Junior Software Developer,1.0,35000.0
44.0,Male,PhD,Data Scientist,15.0,150000.0
28.0,Male,Bachelor's,Software Developer,3.0,60000.0
42.0,Male,PhD,Data Scientist,14.0,140000.0
30.0,Male,Bachelor's,Software Engineer,4.0,65000.0
47.0,Male,PhD,Data Scientist,19.0,190000.0
25.0,Female,Bachelor's,Junior Software Developer,1.0,35000.0
44.0,Male,PhD,Data Scientist,15.0,150000.0
28.0,Male,Bachelor's,Software Developer,3.0,60000.0
42.0,Male,PhD,Data Scientist,14.0,140000.0
30.0,Male,Bachelor's,Software Engineer,4.0,65000.0
47.0,Male,PhD,Data Scientist,19.0,190000.0
25.0,Female,Bachelor's,Junior Software Developer,1.0,35000.0
44.0,Male,PhD,Data Scientist,15.0,150000.0
28.0,Male,Bachelor's,Software Developer,3.0,60000.0
42.0,Male,PhD,Data Scientist,14.0,140000.0
30.0,Male,Bachelor's,Software Engineer,4.0,65000.0
47.0,Male,PhD,Data Scientist,19.0,190000.0
25.0,Female,Bachelor's,Junior Software Developer,1.0,35000.0
44.0,Male,PhD,Data Scientist,15.0,150000.0
28.0,Male,Bachelor's,Software Developer,3.0,60000.0
42.0,Male,PhD,Data Scientist,14.0,140000.0
30.0,Male,Bachelor's,Software Engineer,4.0,65000.0
47.0,Male,PhD,Data Scientist,19.0,190000.0
25.0,Female,Bachelor's,Junior Software Developer,1.0,35000.0
44.0,Male,PhD,Data Scientist,15.0,150000.0
28.0,Male,Bachelor's,Software Developer,3.0,60000.0
42.0,Male,PhD,Data Scientist,14.0,140000.0
30.0,Male,Bachelor's,Software Engineer,4.0,65000.0
47.0,Male,PhD,Data Scientist,19.0,190000.0
25.0,Female,Bachelor's,Junior Software Developer,1.0,35000.0
44.0,Male,PhD,Data Scientist,15.0,150000.0
28.0,Male,Bachelor's,Software Developer,3.0,60000.0
31.0,Male,Bachelor's,Software Engineer,5.0,80000.0
38.0,Male,PhD,Data Scientist,12.0,130000.0
32.0,Female,Master's,Software Developer,7.0,90000.0
40.0,Male,PhD,Data Scientist,15.0,150000.0
29.0,Male,Bachelor's,Software Engineer,4.0,70000.0
49.0,Male,PhD,Data Scientist,22.0,220000.0
26.0,Female,Bachelor's,Junior Software Developer,2.0,35000.0
43.0,Male,PhD,Data Scientist,16.0,160000.0
29.0,Male,Bachelor's,Software Developer,5.0,80000.0
40.0,Male,PhD,Data Scientist,15.0,150000.0
29.0,Male,Bachelor's,Software Engineer,4.0,70000.0
49.0,Male,PhD,Data Scientist,22.0,220000.0
26.0,Female,Bachelor's,Junior Software Developer,2.0,35000.0
43.0,Male,PhD,Data Scientist,16.0,160000.0
29.0,Male,Bachelor's,Software Developer,5.0,80000.0
40.0,Male,PhD,Data Scientist,15.0,150000.0
29.0,Male,Bachelor's,Software Engineer,4.0,70000.0
49.0,Male,PhD,Data Scientist,22.0,220000.0
26.0,Female,Bachelor's,Junior Software Developer,2.0,35000.0
43.0,Male,PhD,Data Scientist,16.0,160000.0
29.0,Male,Bachelor's,Software Developer,5.0,80000.0
40.0,Male,PhD,Data Scientist,15.0,150000.0
29.0,Male,Bachelor's,Software Engineer,4.0,70000.0
49.0,Male,PhD,Data Scientist,22.0,220000.0
26.0,Female,Bachelor's,Junior Software Developer,2.0,35000.0
43.0,Male,PhD,Data Scientist,16.0,160000.0
29.0,Male,Bachelor's,Software Developer,5.0,80000.0
40.0,Male,PhD,Data Scientist,15.0,150000.0
29.0,Male,Bachelor's,Software Engineer,4.0,70000.0
49.0,Male,PhD,Data Scientist,22.0,220000.0
26.0,Female,Bachelor's,Junior Software Developer,2.0,35000.0
43.0,Male,PhD,Data Scientist,16.0,160000.0
29.0,Male,Bachelor's,Software Developer,5.0,80000.0
40.0,Male,PhD,Data Scientist,15.0,150000.0
29.0,Male,Bachelor's,Software Engineer,4.0,70000.0
49.0,Male,PhD,Data Scientist,22.0,220000.0
26.0,Female,Bachelor's,Junior Software Developer,2.0,35000.0
43.0,Male,PhD,Data Scientist,16.0,160000.0
29.0,Male,Bachelor's,Software Developer,5.0,80000.0
40.0,Male,PhD,Data Scientist,15.0,150000.0
29.0,Male,Bachelor's,Software Engineer,4.0,70000.0
49.0,Male,PhD,Data Scientist,22.0,220000.0
26.0,Female,Bachelor's,Junior Software Developer,2.0,35000.0
43.0,Male,PhD,Data Scientist,16.0,160000.0
29.0,Male,Bachelor's,Software Developer,5.0,80000.0
40.0,Male,PhD,Data Scientist,15.0,150000.0
29.0,Male,Bachelor's,Software Engineer,4.0,70000.0
49.0,Male,PhD,Data Scientist,22.0,220000.0
26.0,Female,Bachelor's,Junior Software Developer,2.0,35000.0
43.0,Male,PhD,Data Scientist,16.0,160000.0
29.0,Male,Bachelor's,Software Developer,5.0,80000.0
34.0,Male,Bachelor's,Software Engineer,6.0,85000.0
41.0,Male,PhD,Data Scientist,13.0,138000.0
33.0,Female,Master's,Software Developer,8.0,95000.0
42.0,Male,PhD,Data Scientist,16.0,162000.0
30.0,Male,Bachelor's,Software Engineer,5.0,75000.0
50.0,Male,PhD,Data Scientist,23.0,225000.0
27.0,Female,Bachelor's,Junior Software Developer,2.0,36000.0
44.0,Male,PhD,Data Scientist,17.0,168000.0
30.0,Male,Bachelor's,Software Developer,6.0,85000.0
43.0,Male,PhD,Data Scientist,16.0,162000.0
30.0,Male,Bachelor's,Software Engineer,5.0,75000.0
50.0,Male,PhD,Data Scientist,23.0,225000.0
27.0,Female,Bachelor's,Junior Software Developer,2.0,36000.0
44.0,Male,PhD,Data Scientist,17.0,168000.0
30.0,Male,Bachelor's,Software Developer,6.0,85000.0
43.0,Male,PhD,Data Scientist,16.0,162000.0
30.0,Male,Bachelor's,Software Engineer,5.0,75000.0
50.0,Male,PhD,Data Scientist,23.0,225000.0
27.0,Female,Bachelor's,Junior Software Developer,2.0,36000.0
44.0,Male,PhD,Data Scientist,17.0,168000.0
30.0,Male,Bachelor's,Software Developer,6.0,85000.0
43.0,Male,PhD,Data Scientist,16.0,162000.0
30.0,Male,Bachelor's,Software Engineer,5.0,75000.0
50.0,Male,PhD,Data Scientist,23.0,225000.0
27.0,Female,Bachelor's,Junior Software Developer,2.0,36000.0
44.0,Male,PhD,Data Scientist,17.0,168000.0
30.0,Male,Bachelor's,Software Developer,6.0,85000.0
43.0,Male,PhD,Data Scientist,16.0,162000.0
30.0,Male,Bachelor's,Software Engineer,5.0,75000.0
50.0,Male,PhD,Data Scientist,23.0,225000.0
27.0,Female,Bachelor's,Junior Software Developer,2.0,36000.0
44.0,Male,PhD,Data Scientist,17.0,168000.0
30.0,Male,Bachelor's,Software Developer,6.0,85000.0
43.0,Male,PhD,Data Scientist,16.0,162000.0
30.0,Male,Bachelor's,Software Engineer,5.0,75000.0
50.0,Male,PhD,Data Scientist,23.0,225000.0
27.0,Female,Bachelor's,Junior Software Developer,2.0,36000.0
44.0,Male,PhD,Data Scientist,17.0,168000.0
30.0,Male,Bachelor's,Software Developer,6.0,85000.0
43.0,Male,PhD,Data Scientist,16.0,162000.0
30.0,Male,Bachelor's,Software Engineer,5.0,75000.0
50.0,Male,PhD,Data Scientist,23.0,225000.0
27.0,Female,Bachelor's,Junior Software Developer,2.0,36000.0
44.0,Male,PhD,Data Scientist,17.0,168000.0
30.0,Male,Bachelor's,Software Developer,6.0,85000.0
43.0,Male,PhD,Data Scientist,16.0,162000.0
30.0,Male,Bachelor's,Software Engineer,5.0,75000.0
50.0,Male,PhD,Data Scientist,23.0,225000.0
27.0,Female,Bachelor's,Junior Software Developer,2.0,36000.0
44.0,Male,PhD,Data Scientist,17.0,168000.0
